DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2010,-9.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2011,-11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2012,-21.13,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2013,-1.63,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2014,-3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2015,-26.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2016,2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2017,7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2018,-0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2019,-8.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2020,-7.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2021,-4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2022,-14.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2023,-6.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TOBAC,ALL,2024,-3.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2010,-13.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2011,-15.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2012,-0.76,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2013,-10.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2014,1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,TT,ALL,2015,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2015,-6.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2016,11.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2017,1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2018,3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2019,-6.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2020,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2021,-6.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2022,-7.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2023,2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,VEGFR,ALL,2024,1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2010,4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2011,-13.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2012,11.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2013,-6.83,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2014,0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2015,2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2016,6.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2017,-7.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2018,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2019,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2020,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2021,5.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2022,-1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2023,-1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WHEATD,ALL,2024,-10.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2018,1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2019,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2020,0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2022,0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2023,1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,IT,SOWCROP,WOODEDCROPS,ALL,2024,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2018,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2019,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2020,-1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2021,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2022,-4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2023,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREATOT,ALL,2024,-5.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2018,-1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2019,-1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2020,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2021,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2022,-4.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2023,-2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,AREAUTI,ALL,2024,-6.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2015,-2.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2016,1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2017,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2018,-0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2019,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2020,-2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2021,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2022,-5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2023,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLAND,ALL,2024,-6.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2015,14.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2016,-7.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2017,3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2018,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2019,-4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2020,-1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2021,-4.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2022,0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,ARLANO,ALL,2023,-6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2010,0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2011,-25.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2012,-5.44,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2013,0.74,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2014,1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2015,21.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2016,12.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2017,8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2018,1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2019,1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2020,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2021,-4.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2022,11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2023,21.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BARLEY,ALL,2024,-14,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2010,2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2011,-23.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2012,41.07,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2014,-1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2015,28.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2016,-4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2017,-2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2018,1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2019,-7.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2020,-21.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2021,3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2022,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2023,-4.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,BEETS,ALL,2024,11.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2015,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2016,1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2017,2.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2018,-1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2019,-3.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2020,-1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2021,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2022,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2023,2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREALS,ALL,2024,-12.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2014,-0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2015,-1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2016,7.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2017,3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2018,-1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2019,3.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2020,-10.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2021,-18.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2022,-4.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2023,-2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CEREAOG,ALL,2024,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2010,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2011,-10,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2012,17.46,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2013,2.04,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2014,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2015,0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2016,7.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2017,8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2018,2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2019,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2020,-1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2021,14.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2022,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2023,8.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,COMMEAT,ALL,2024,-5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2015,-35.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2016,8.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2017,-1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2021,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2022,3.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2023,5.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROOIN,ALL,2024,2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2015,11.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2016,-2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2017,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2018,3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2019,-6.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2020,-6.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2021,-13,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2022,6.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,CROPIN,ALL,2023,-16.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2015,1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2016,-4.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2017,8.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2018,11.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2019,-9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2020,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2021,-7.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2022,1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2023,-2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,DRPUL,ALL,2024,12,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2014,4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2015,16.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2016,-8.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2017,5.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2018,3.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2019,-2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2020,-1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2021,-4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2022,0.6,,,,,,,,,,
